"user_id","gender","age_group","married","has_children","home_country","home_city","sign_up_date","num_sessions","avg_session_duration_minute","avg_page_clicks","total_trips","conversion_rate","weekend_trip_proportion","cancellation_proportion","avg_booking_departure_gap_days_flights","avg_booking_departure_gap_days_hotels","round_trips_proportion","avg_flight_price_usd","avg_flight_discount_amount","discounted_flight_proportion","avg_flight_seats","avg_checked_bags","avg_distance_flown","total_hotels_booked","avg_hotel_price_usd","avg_hotel_discount_amount","discounted_hotel_proportion","avg_hotel_rooms","avg_hotel_stay_duration_day","assigned_group","assigned_perk"
"400899","F","45-54","true","false","canada","quebec","2022-11-08","11","2.73","26.64","5","0.45","0.00","0.00","6.61","6.79","1.00","426.88","","0.00","1.40","0.60","1757","5","570.00","","0.00","1.40","3.20","Family-Oriented Travelers","Free checked bag"
"450305","F","35-44","false","false","usa","fayetteville","2022-12-05","10","2.00","19.60","5","0.50","0.00","0.00","7.46","9.60","1.00","314.63","0.13","0.20","1.25","0.75","1346","5","611.00","0.10","0.20","1.20","2.60","Frequent Travellers","1 night free hotel with flight"
"454955","F","45-54","true","false","usa","san diego","2022-12-07","9","1.00","11.11","2","0.22","0.00","0.00","9.45","9.70","1.00","1369.79","","0.00","2.00","1.00","3461","2","591.00","0.10","0.11","2.00","2.00","Moderate Travellers","Priority boarding"
"482630","F","25-34","false","false","canada","toronto","2022-12-21","9","2.33","23.00","3","0.33","0.00","0.00","7.06","7.22","1.00","249.20","","0.00","1.00","0.33","1353","3","230.00","0.25","0.11","1.00","1.33","Moderate Travellers","Priority boarding"
"484342","F","18-24","false","false","usa","houston","2022-12-22","10","2.10","15.60","1","0.10","0.00","1.00","179.20","","1.00","350.10","0.10","0.20","1.00","0.00","1994","1","","","0.10","","","Occasional Travellers","Loyalty points"
"485518","F","25-34","false","false","usa","brownsville","2022-12-23","9","2.89","28.11","1","0.11","0.00","0.00","14.46","","1.00","338.88","0.22","0.33","1.00","0.00","2013","0","","0.13","0.22","","","Budget Travellers","Exclusive discounts"
"486270","F","25-34","false","false","canada","victoria","2022-12-23","9","1.78","17.67","4","0.44","0.00","0.00","8.31","6.92","1.00","566.40","0.13","0.33","1.00","0.33","3088","4","567.25","","0.00","1.00","2.75","Budget Travellers","Exclusive discounts"
"487680","F","45-54","true","true","canada","montreal","2022-12-24","11","3.36","22.82","4","0.36","0.00","0.25","9.15","9.38","1.00","592.67","","0.09","1.20","0.40","2745","4","615.00","0.22","0.27","1.20","2.00","Moderate Travellers","Priority boarding"
"500532","F","35-44","true","true","canada","ottawa","2022-12-30","9","1.11","13.11","2","0.22","0.00","0.00","5.53","10.10","1.00","100.77","0.30","0.11","1.00","1.00","541","2","329.00","0.05","0.22","1.00","1.50","Spontaneous Travelers","No cancellation fees"
"504579","F","65+","false","false","usa","phoenix","2023-01-01","10","0.90","10.50","0","0.00","0.00","","","","0.00","","0.10","0.10","","","","0","","","0.00","","","Occasional Travellers","Loyalty points"
"508111","F","35-44","true","true","usa","fort worth","2023-01-03","9","2.67","49.00","1","0.11","0.00","1.00","8.42","8.61","1.00","344.85","0.08","0.33","1.00","0.00","2135","1","1266.00","","0.11","1.00","5.00","High-Spending Travelers","Free hotel meal"
"511570","F","45-54","true","true","canada","ottawa","2023-01-05","8","2.13","20.63","3","0.38","0.00","0.00","12.66","9.82","1.00","653.04","","0.00","1.00","0.00","3364","3","2048.33","0.10","0.13","1.00","5.33","High-Spending Travelers","Free hotel meal"
"512197","F","25-34","false","false","usa","new york","2023-01-05","9","1.67","18.22","4","0.44","0.00","0.00","8.35","10.83","1.00","431.08","0.10","0.22","1.00","0.33","2718","4","663.00","0.13","0.22","1.00","6.75","Frequent Travellers","1 night free hotel with flight"
"512303","F","45-54","false","true","usa","denver","2023-01-05","8","1.50","15.63","4","0.50","0.00","0.00","6.39","6.63","1.00","528.88","0.10","0.13","2.00","0.67","1687","3","622.00","0.20","0.38","1.33","4.00","Family-Oriented Travelers","Free checked bag"
"512623","F","25-34","false","false","usa","columbus","2023-01-05","8","0.50","7.50","0","0.00","0.00","","","","0.00","","0.10","0.38","","","","0","","0.05","0.13","","","Budget Travellers","Exclusive discounts"
"512904","F","55-64","true","false","usa","phoenix","2023-01-06","8","1.38","15.13","5","0.63","0.00","0.00","9.58","8.94","1.00","407.70","0.10","0.13","1.00","1.25","2244","5","1529.40","0.10","0.13","1.00","8.00","High-Spending Travelers","Free hotel meal"
"513917","F","55-64","true","true","usa","philadelphia","2023-01-06","8","1.38","14.63","3","0.38","0.00","0.00","8.61","8.87","1.00","592.37","0.15","0.25","1.00","0.67","3444","3","811.33","0.05","0.13","1.00","4.00","Moderate Travellers","Priority boarding"
"514344","F","65+","false","false","usa","jacksonville","2023-01-06","9","2.00","19.78","6","0.67","0.00","0.00","7.89","8.32","1.00","304.84","0.13","0.33","1.00","0.67","1728","5","609.60","0.10","0.11","1.00","2.00","Budget Travellers","Exclusive discounts"
"516246","F","35-44","false","false","usa","austin","2023-01-07","9","1.78","18.00","4","0.44","0.00","0.00","6.15","6.34","1.00","368.42","0.23","0.22","1.00","0.75","2171","4","350.50","0.15","0.22","1.00","1.75","Frequent Travellers","1 night free hotel with flight"
"516420","F","45-54","true","false","usa","san francisco","2023-01-07","8","1.50","15.25","2","0.25","0.00","0.00","11.50","7.13","1.00","616.02","","0.00","1.00","1.00","3488","2","95.00","","0.00","1.00","0.50","Moderate Travellers","Priority boarding"
"516614","M","35-44","false","false","usa","new york","2023-01-07","8","2.13","19.88","4","0.50","0.00","0.00","5.57","5.76","0.75","445.65","","0.00","1.00","0.75","2912","3","539.33","0.10","0.13","1.00","4.00","Frequent Travellers","1 night free hotel with flight"
"517370","F","35-44","true","false","usa","new york","2023-01-08","8","0.75","11.13","3","0.38","0.00","0.00","7.65","7.18","1.00","402.87","","0.00","1.00","1.50","2276","3","625.00","0.15","0.13","1.00","4.33","Moderate Travellers","Priority boarding"
"521192","F","25-34","false","false","usa","wichita","2023-01-10","8","1.25","14.38","3","0.38","0.00","0.00","7.47","5.79","1.00","253.57","0.20","0.38","1.00","1.00","1427","3","766.33","0.40","0.13","1.33","3.67","Family-Oriented Travelers","Free checked bag"
"521658","F","45-54","true","false","usa","new york","2023-01-10","9","1.56","15.89","5","0.56","0.00","0.00","7.73","8.26","1.00","400.94","0.13","0.22","1.00","0.00","2258","5","287.40","","0.00","1.00","2.40","Frequent Travellers","1 night free hotel with flight"
"521859","M","35-44","false","false","usa","new york","2023-01-10","8","2.00","20.50","5","0.63","0.00","0.00","8.34","8.52","0.80","312.65","","0.00","1.00","0.40","1869","5","274.00","","0.00","1.00","2.60","Frequent Travellers","1 night free hotel with flight"
"522286","F","45-54","false","false","canada","edmonton","2023-01-10","8","0.88","12.00","3","0.38","0.00","0.00","6.84","7.67","1.00","465.01","0.10","0.13","1.00","1.00","2457","2","303.00","","0.00","1.00","1.50","Spontaneous Travelers","No cancellation fees"
"524080","F","35-44","false","false","usa","los angeles","2023-01-11","10","1.40","14.70","4","0.40","0.00","0.00","7.05","7.42","1.00","527.79","0.08","0.20","1.25","0.00","2744","3","535.33","0.15","0.20","1.33","3.67","Family-Oriented Travelers","Free checked bag"
"524913","F","18-24","true","false","canada","toronto","2023-01-11","9","0.67","10.67","1","0.11","0.00","0.00","","19.72","0.00","","0.18","0.22","","","","1","9816.00","0.10","0.22","3.00","8.00","Family-Oriented Travelers","Free checked bag"
"527445","M","18-24","false","false","usa","los angeles","2023-01-13","8","0.38","7.25","0","0.00","0.00","","","","0.00","","0.10","0.13","","","","0","","0.05","0.13","","","Occasional Travellers","Loyalty points"
"527541","F","35-44","true","false","canada","london","2023-01-13","9","0.89","10.33","1","0.11","0.00","0.00","","5.66","0.00","","0.08","0.22","","","","1","550.00","","0.00","1.00","11.00","Moderate Travellers","Priority boarding"
"528216","F","45-54","true","true","usa","houston","2023-01-13","8","2.50","24.88","3","0.38","0.00","0.00","9.54","9.72","1.00","332.91","0.25","0.13","1.00","0.67","2093","3","217.33","0.18","0.25","1.00","1.67","Moderate Travellers","Priority boarding"
"528411","F","45-54","true","false","usa","milwaukee","2023-01-13","8","1.38","14.25","4","0.50","0.00","0.00","7.92","8.21","1.00","165.09","0.20","0.25","1.00","1.00","949","3","235.00","0.18","0.38","1.00","1.00","Budget Travellers","Exclusive discounts"
"528683","F","45-54","true","false","usa","houston","2023-01-13","9","2.11","21.22","2","0.22","0.00","0.00","6.20","4.49","1.00","274.63","0.05","0.11","1.00","0.00","1709","2","1948.00","0.13","0.22","1.50","7.50","Family-Oriented Travelers","Free checked bag"
"529602","M","45-54","true","true","usa","charlotte","2023-01-14","8","2.25","46.38","3","0.38","0.00","0.33","153.18","10.35","1.00","4418.06","","0.13","4.00","3.00","5246","3","1333.50","0.10","0.25","1.00","6.50","High-Spending Travelers","Free hotel meal"
"530950","F","35-44","false","false","canada","victoria","2023-01-14","8","2.13","21.50","4","0.50","0.00","0.00","5.87","5.87","1.00","518.48","0.12","0.38","1.00","0.67","2889","3","1257.67","","0.00","1.00","5.33","High-Spending Travelers","Free hotel meal"
"531339","F","35-44","true","false","usa","madison","2023-01-15","9","0.67","31.22","2","0.22","0.00","0.50","128.80","","1.00","1913.04","0.08","0.33","1.67","1.00","7640","1","","0.10","0.22","","","High-Spending Travelers","Free hotel meal"
"531344","F","45-54","false","false","usa","anchorage","2023-01-15","8","0.75","9.50","2","0.25","0.00","0.00","9.20","9.54","1.00","875.26","0.15","0.25","1.00","0.50","4229","2","642.00","","0.00","1.00","6.00","Moderate Travellers","Priority boarding"
"532912","F","35-44","true","false","usa","new york","2023-01-15","8","0.75","11.13","4","0.50","0.00","0.00","9.13","9.07","1.00","719.06","0.13","0.38","1.50","1.00","2531","3","781.33","0.15","0.13","1.67","5.00","Family-Oriented Travelers","Free checked bag"
"532941","F","25-34","false","false","canada","toronto","2023-01-15","8","1.50","39.63","4","0.50","0.00","0.25","84.54","4.99","1.00","841.71","0.10","0.25","1.50","0.75","2628","4","749.33","","0.13","1.00","4.67","Moderate Travellers","Priority boarding"
"536431","F","35-44","true","false","usa","baltimore","2023-01-17","8","1.50","15.25","5","0.63","0.00","0.00","11.51","10.01","1.00","117.91","0.08","0.38","1.00","0.75","650","5","1379.20","0.10","0.13","1.20","5.80","Family-Oriented Travelers","Free checked bag"
"537595","F","45-54","false","false","usa","portland","2023-01-18","8","2.88","27.38","4","0.50","0.00","0.00","7.97","8.93","1.00","615.38","0.10","0.13","1.25","0.25","2737","3","184.00","0.13","0.25","1.33","1.00","Frequent Travellers","1 night free hotel with flight"
"537748","F","35-44","false","false","usa","oakland","2023-01-18","8","2.25","23.00","6","0.75","0.00","0.00","8.22","6.53","1.00","637.72","0.35","0.13","1.20","0.60","2759","5","1132.60","0.05","0.13","1.00","6.00","High-Spending Travelers","Free hotel meal"
"538167","F","45-54","false","true","canada","toronto","2023-01-18","9","1.56","16.11","3","0.33","0.00","0.00","6.52","6.71","0.67","437.20","0.20","0.11","1.33","0.67","2009","3","451.33","","0.00","1.33","2.33","Spontaneous Travelers","No cancellation fees"
"538216","F","55-64","false","false","canada","calgary","2023-01-18","8","1.75","18.13","3","0.38","0.00","0.00","9.26","9.48","1.00","603.16","0.25","0.13","1.33","0.67","2401","3","148.00","","0.00","1.33","1.33","Moderate Travellers","Priority boarding"
"540666","M","25-34","false","true","usa","san francisco","2023-01-19","9","0.67","9.00","2","0.22","0.00","0.00","9.23","9.44","0.50","385.89","0.20","0.22","1.00","0.00","2416","2","217.50","","0.00","1.00","1.50","Moderate Travellers","Priority boarding"
"541497","F","25-34","false","false","usa","los angeles","2023-01-20","8","0.88","10.75","0","0.00","0.00","","","","0.00","","0.23","0.25","","","","0","","0.10","0.13","","","Occasional Travellers","Loyalty points"
"544747","M","25-34","false","false","usa","phoenix","2023-01-21","8","1.63","16.63","4","0.50","0.00","0.00","6.67","6.53","1.00","369.10","0.13","0.38","1.00","1.00","2188","4","378.75","0.10","0.50","1.00","4.25","Budget Travellers","Exclusive discounts"
"545684","F","45-54","true","true","usa","chicago","2023-01-22","8","2.38","47.00","2","0.25","0.00","0.50","4.81","5.00","1.00","446.67","0.18","0.38","1.33","1.00","1956","2","1517.33","0.05","0.25","1.33","6.33","Family-Oriented Travelers","Free checked bag"
"546050","F","45-54","true","false","canada","gatineau","2023-01-22","9","0.78","11.44","2","0.22","0.00","0.00","5.89","6.15","0.50","606.43","","0.00","1.50","0.50","3302","2","122.00","0.13","0.22","1.50","1.00","Spontaneous Travelers","No cancellation fees"
"547606","F","55-64","true","true","usa","little rock","2023-01-23","8","1.25","14.25","3","0.38","0.00","0.00","6.59","6.79","1.00","507.76","","0.00","1.33","0.33","2274","3","322.67","0.10","0.38","1.33","1.67","Budget Travellers","Exclusive discounts"
"547663","F","45-54","false","false","canada","london","2023-01-23","8","2.25","20.25","2","0.25","0.00","0.00","6.65","6.90","1.00","659.32","","0.00","1.00","0.00","3286","2","529.50","0.10","0.13","1.00","3.50","Spontaneous Travelers","No cancellation fees"
"547997","F","55-64","true","false","usa","los angeles","2023-01-23","8","1.50","14.38","1","0.13","0.00","0.00","7.84","","1.00","327.48","","0.00","1.00","1.00","1945","0","","0.15","0.13","","","Moderate Travellers","Priority boarding"
"549450","F","45-54","true","true","usa","richmond","2023-01-24","8","5.25","34.75","1","0.13","0.00","1.00","210.10","","1.00","14280.38","","0.13","6.00","5.00","16941","1","","0.13","0.38","","","High-Spending Travelers","Free hotel meal"
"549850","F","45-54","false","false","canada","winnipeg","2023-01-24","8","1.75","17.25","4","0.50","0.00","0.00","53.69","53.87","1.00","316.32","0.05","0.25","1.00","0.25","1759","4","295.25","0.30","0.13","1.00","5.50","Frequent Travellers","1 night free hotel with flight"
"551340","F","35-44","true","false","usa","portland","2023-01-25","8","1.13","12.25","2","0.25","0.00","0.00","196.46","18.09","1.00","170.65","0.15","0.13","2.00","2.00","436","1","2690.00","0.13","0.25","2.00","5.00","Family-Oriented Travelers","Free checked bag"
"553456","M","35-44","false","false","usa","nashville","2023-01-26","8","1.63","17.13","3","0.38","0.00","0.00","7.07","7.95","0.67","528.44","0.10","0.25","1.67","0.67","1722","2","747.00","0.05","0.13","2.00","1.00","Moderate Travellers","Priority boarding"
"554560","F","18-24","false","false","canada","calgary","2023-01-26","8","0.88","11.13","1","0.13","0.00","0.00","7.67","7.92","1.00","586.32","0.18","0.38","1.00","0.00","3041","1","954.00","0.08","0.25","1.00","3.00","Budget Travellers","Exclusive discounts"
"556019","F","55-64","true","false","usa","indianapolis","2023-01-27","9","1.33","14.00","3","0.33","0.00","0.00","5.62","5.78","1.00","267.28","0.05","0.11","1.00","0.33","1473","3","339.33","0.10","0.22","1.00","2.67","Spontaneous Travelers","No cancellation fees"
"559846","F","55-64","true","true","usa","los angeles","2023-01-29","9","1.33","15.11","1","0.11","0.00","0.00","6.42","6.71","1.00","728.52","0.15","0.11","1.00","0.00","4036","1","1564.00","0.10","0.22","1.00","4.00","High-Spending Travelers","Free hotel meal"
"560065","F","45-54","true","false","usa","san jose","2023-01-29","10","1.50","16.50","4","0.40","0.00","0.00","7.74","7.49","1.00","607.18","0.14","0.40","1.00","0.50","3516","4","866.25","0.08","0.20","1.25","5.50","Family-Oriented Travelers","Free checked bag"
"565582","F","25-34","true","true","usa","anchorage","2023-02-01","8","0.88","11.75","2","0.25","0.00","0.00","7.70","8.03","1.00","769.79","0.13","0.25","1.00","0.50","4063","2","526.00","","0.00","1.00","6.00","Moderate Travellers","Priority boarding"
"566592","F","55-64","true","false","usa","birmingham","2023-02-01","8","0.88","10.13","0","0.00","0.00","","","","0.00","","0.05","0.13","","","","0","","0.10","0.13","","","Occasional Travellers","Loyalty points"
"567390","F","25-34","false","false","usa","los angeles","2023-02-02","8","1.00","10.13","0","0.00","0.00","","","","0.00","","0.08","0.25","","","","0","","0.05","0.13","","","Occasional Travellers","Loyalty points"
"569031","F","25-34","false","false","canada","montreal","2023-02-02","9","1.22","12.22","2","0.22","0.00","0.00","101.67","102.23","0.50","1310.39","0.08","0.33","1.00","0.00","12546","2","3032.00","0.05","0.22","1.00","8.00","High-Spending Travelers","Free hotel meal"
"569883","F","45-54","true","false","usa","nashville","2023-02-03","9","2.00","20.33","4","0.44","0.00","0.00","9.39","7.90","1.00","288.24","","0.00","1.33","0.33","1260","4","855.00","0.13","0.22","1.25","2.75","Frequent Travellers","1 night free hotel with flight"
